node1	node2	combined_score
RICTOR	PIK3R1	0.000472
RICTOR	PDK1	0.00051
RICTOR	SHC1	0.000584
RICTOR	SRC	0.000611
RICTOR	NRAS	0.00062
RICTOR	PIK3CB	0.000705
RICTOR	MYC	0.000708
RICTOR	SMAD4	0.0007650000000000001
RICTOR	PTEN	0.000834
RICTOR	MTOR	0.000999
MET	STAT5A	0.0004
MET	NF2	0.000416
MET	SMAD3	0.00043
MET	SMAD4	0.00046300000000000003
MET	NF1	0.000482
MET	NOTCH1	0.000523
MET	RET	0.000559
MET	MTOR	0.00062
MET	NTRK1	0.000646
MET	MYC	0.0006720000000000001
MET	PARP1	0.0007009999999999999
MET	PTEN	0.000755
MET	MUC1	0.000762
MET	PIK3R1	0.0008719999999999999
MET	PLCG2	0.000916
MET	PIK3CB	0.000925
MET	PTPN11	0.0009270000000000001
MET	PTK2	0.0009350000000000001
MET	NRAS	0.000966
MET	SHC1	0.000992
MET	SRC	0.000993
PGR	NTRK1	0.000408
PGR	STAT1	0.000426
PGR	MTOR	0.000488
PGR	SMARCA4	0.0005859999999999999
PGR	MKI67	0.000644
PGR	SP1	0.0006630000000000001
PGR	MUC1	0.000664
PGR	PTEN	0.0006670000000000001
PGR	MYC	0.000705
PGR	PARP1	0.0007109999999999999
PGR	STAT5A	0.000885
PGR	PIK3CB	0.00092
PGR	PIK3R1	0.0009310000000000001
PGR	SRC	0.000937
PGR	NCOA3	0.000986
PGR	NCOA1	0.000997
SP1	PTEN	0.00043
SP1	MTOR	0.000447
SP1	NF1	0.000519
SP1	PARP1	0.000545
SP1	SMARCA4	0.000812
SP1	NCOA1	0.000848
SP1	NCOA3	0.0009310000000000001
SP1	SMAD4	0.000933
SP1	SRC	0.0009469999999999999
SP1	MYC	0.0009739999999999999
SP1	SMAD3	0.000978
SMAD3	PTK2	0.000456
SMAD3	NCOA3	0.000488
SMAD3	STAT5A	0.000502
SMAD3	SRC	0.0005620000000000001
SMAD3	NCOA1	0.0005729999999999999
SMAD3	PTEN	0.000611
SMAD3	MTOR	0.00067
SMAD3	MUC1	0.000678
SMAD3	SMARCA4	0.0006979999999999999
SMAD3	PTPN11	0.000731
SMAD3	STAT1	0.0008489999999999999
SMAD3	PARP1	0.000869
SMAD3	NOTCH1	0.000958
SMAD3	MYC	0.000993
SMAD3	SMAD4	0.000999
PTK2	SMAD4	0.000414
PTK2	MTOR	0.000451
PTK2	RAF1	0.000527
PTK2	NF1	0.0005510000000000001
PTK2	PARP1	0.0005570000000000001
PTK2	NOTCH1	0.0005669999999999999
PTK2	NF2	0.000578
PTK2	MYC	0.000578
PTK2	PLCG2	0.0006360000000000001
PTK2	NRAS	0.000655
PTK2	RET	0.000664
PTK2	STAT1	0.00085
PTK2	PIK3CB	0.00093
PTK2	PIK3R1	0.000988
PTK2	PTEN	0.000995
PTK2	SHC1	0.000995
PTK2	PTPN11	0.000997
PTK2	SRC	0.000999
STAT5A	PARP1	0.000404
STAT5A	NCOA1	0.000428
STAT5A	NOTCH1	0.00045900000000000004
STAT5A	MTOR	0.000497
STAT5A	PIK3R1	0.00058
STAT5A	SMARCA4	0.0007019999999999999
STAT5A	MYC	0.000759
STAT5A	PTEN	0.0007830000000000001
STAT5A	SHC1	0.0008259999999999999
STAT5A	SRC	0.0009
STAT5A	STAT1	0.000969
STAT5A	PTPN11	0.0009739999999999999
SMAD4	NTRK1	0.000417
SMAD4	STAT1	0.00041999999999999996
SMAD4	SHC1	0.000421
SMAD4	MUC1	0.000441
SMAD4	PIK3R1	0.000453
SMAD4	MDM4	0.000457
SMAD4	NF2	0.00047599999999999997
SMAD4	PTPN11	0.000505
SMAD4	MTOR	0.00054
SMAD4	RET	0.0005560000000000001
SMAD4	PBRM1	0.000615
SMAD4	SMARCA4	0.000644
SMAD4	NRAS	0.00067
SMAD4	SRC	0.000725
SMAD4	NOTCH1	0.0008110000000000001
SMAD4	NF1	0.000873
SMAD4	PARP1	0.000888
SMAD4	PTEN	0.000912
SMAD4	MYC	0.0009310000000000001
SMARCA4	NRAS	0.00040100000000000004
SMARCA4	RASSF1	0.000432
SMARCA4	NCOA1	0.00044500000000000003
SMARCA4	PIK3R1	0.00055
SMARCA4	RET	0.0005809999999999999
SMARCA4	PTK6	0.000624
SMARCA4	NOTCH1	0.000665
SMARCA4	PTEN	0.000705
SMARCA4	NF1	0.000751
SMARCA4	STAT1	0.00085
SMARCA4	MYC	0.0009739999999999999
SMARCA4	PARP1	0.000996
SMARCA4	PBRM1	0.000999
NF2	PTPN11	0.00041
NF2	RET	0.000444
NF2	MTOR	0.000446
NF2	SRC	0.00045400000000000003
NF2	RASSF1	0.000517
NF2	MYC	0.000518
NF2	PBRM1	0.000549
NF2	NRAS	0.0005679999999999999
NF2	PTEN	0.000606
NF2	NF1	0.0009699999999999999
RET	MTOR	0.000483
RET	MYC	0.000507
RET	NOTCH1	0.000513
RET	NTRK1	0.000603
RET	PIK3CB	0.00065
RET	PTEN	0.000683
RET	NF1	0.000839
RET	SRC	0.000859
RET	NRAS	0.000868
RET	PTPN11	0.000871
RET	PIK3R1	0.000898
RET	SHC1	0.000983
RASSF1	PBRM1	0.00046
RASSF1	MYC	0.00054
RASSF1	PTEN	0.000589
RASSF1	NRAS	0.0009599999999999999
NF1	PARP1	0.000422
NF1	MKI67	0.000475
NF1	SRC	0.00047599999999999997
NF1	MDM4	0.000497
NF1	NTRK1	0.000553
NF1	PBRM1	0.000554
NF1	NOTCH1	0.000588
NF1	PIK3R1	0.000608
NF1	MTOR	0.000616
NF1	MYC	0.000643
NF1	RAF1	0.000812
NF1	PTPN11	0.000852
NF1	PTEN	0.000874
NF1	NRAS	0.000994
STAT1	NCOA1	0.000435
STAT1	NOTCH1	0.000444
STAT1	PARP1	0.00045200000000000004
STAT1	PTEN	0.000541
STAT1	MUC1	0.0005729999999999999
STAT1	PIK3CB	0.000611
STAT1	PLCG2	0.000648
STAT1	SHC1	0.000678
STAT1	PIK3R1	0.000743
STAT1	MYC	0.000781
STAT1	MTOR	0.0008269999999999999
STAT1	SRC	0.0009360000000000001
STAT1	PTPN11	0.0009609999999999999
MTOR	SHC1	0.000458
MTOR	MDM4	0.00047599999999999997
MTOR	PBRM1	0.000479
MTOR	PTPN11	0.000499
MTOR	NTRK1	0.000539
MTOR	RAF1	0.000578
MTOR	NOTCH1	0.000585
MTOR	PARP1	0.0006580000000000001
MTOR	NRAS	0.000705
MTOR	MYC	0.00073
MTOR	PDK1	0.000763
MTOR	SRC	0.0007930000000000001
MTOR	PTEN	0.0009419999999999999
MTOR	PIK3CB	0.0009429999999999999
MTOR	PIK3R1	0.0009559999999999999
PARP1	MDM4	0.000402
PARP1	PBRM1	0.000453
PARP1	RAF1	0.00046899999999999996
PARP1	NRAS	0.000472
PARP1	NOTCH1	0.000486
PARP1	SRC	0.0005989999999999999
PARP1	PTEN	0.000726
PARP1	MYC	0.000762
MDM4	MYC	0.000507
MDM4	PTEN	0.000732
MKI67	PTEN	0.00047
MKI67	MYC	0.00053
NRAS	PBRM1	0.000443
NRAS	NTRK1	0.000625
NRAS	MYC	0.0006810000000000001
NRAS	SHC1	0.000691
NRAS	NOTCH1	0.0007650000000000001
NRAS	PTEN	0.0008719999999999999
NRAS	PIK3CB	0.0009469999999999999
NRAS	PTPN11	0.0009519999999999999
NRAS	PIK3R1	0.0009559999999999999
NRAS	SRC	0.0009699999999999999
NRAS	RAF1	0.000999
PTEN	PDK1	0.000451
PTEN	MUC1	0.00046100000000000004
PTEN	NCOA3	0.000569
PTEN	SHC1	0.000569
PTEN	NTRK1	0.000608
PTEN	PBRM1	0.000622
PTEN	RAF1	0.000661
PTEN	PTPN11	0.000745
PTEN	NOTCH1	0.000758
PTEN	SRC	0.000837
PTEN	MYC	0.0009080000000000001
PTEN	PLCG2	0.0009310000000000001
PTEN	PIK3CB	0.000984
PTEN	PIK3R1	0.000997
NCOA3	NOTCH1	0.000488
NCOA3	MYC	0.0008449999999999999
NCOA3	SRC	0.000975
NCOA3	NCOA1	0.000994
SRC	NTRK1	0.0005110000000000001
SRC	NCOA1	0.0006720000000000001
SRC	NOTCH1	0.0007199999999999999
SRC	MYC	0.000805
SRC	RAF1	0.000954
SRC	PIK3CB	0.000967
SRC	PLCG2	0.000975
SRC	MUC1	0.000994
SRC	PTPN11	0.000998
SRC	PIK3R1	0.000998
SRC	SHC1	0.000999
PDK1	MYC	0.0005629999999999999
NCOA1	MYC	0.000627
PBRM1	MUC1	0.000458
PBRM1	NOTCH1	0.000558
SHC1	RAF1	0.000533
SHC1	PIK3CB	0.000631
SHC1	MUC1	0.000683
SHC1	MYC	0.000683
SHC1	PLCG2	0.00093
SHC1	PIK3R1	0.000971
SHC1	PTPN11	0.000997
SHC1	NTRK1	0.000999
RAF1	PTPN11	0.000728
RAF1	MYC	0.000755
RAF1	PIK3CB	0.000939
RAF1	PIK3R1	0.000944
PIK3R1	NOTCH1	0.000633
PIK3R1	MYC	0.000675
PIK3R1	NTRK1	0.000962
PIK3R1	PLCG2	0.000979
PIK3R1	PTPN11	0.000996
PIK3R1	PIK3CB	0.000999
NTRK1	NOTCH1	0.00040699999999999997
NTRK1	MYC	0.000559
NTRK1	PTPN11	0.0005600000000000001
NTRK1	PLCG2	0.0009080000000000001
NTRK1	PIK3CB	0.0009320000000000001
MYC	MUC1	0.000662
MYC	PTPN11	0.0006670000000000001
MYC	NOTCH1	0.0008990000000000001
PLCG2	PTPN11	0.000934
PLCG2	PIK3CB	0.0009379999999999999
PTPN11	NOTCH1	0.000571
PTPN11	PIK3CB	0.000934
TSC2	TERT	0.00040899999999999997
TSC2	TP53	0.000713
TSC2	STK11	0.000857
TP53	TGFA	0.0005729999999999999
TP53	YAP1	0.000721
TP53	STAT5B	0.000728
TP53	ZEB1	0.000824
TP53	TERT	0.000902
TP53	STK11	0.0009699999999999999
TERT	STK11	0.000517
ZEB1	YAP1	0.0008209999999999999
